Topic;Word;Score;;
Außenpolitik: Naher Osten;militar;37.540.000;;
Außenpolitik: Naher Osten;hilfsorganisation;36.386.220;;
Außenpolitik: Naher Osten;unamid;35.714.782;;
Außenpolitik: Naher Osten;friedenstrupp;35.599.529;;
Außenpolitik: Naher Osten;blauhelm;34.886.105;;
Außenpolitik: Naher Osten;kampfhandl;33.853.457;;
Außenpolitik: Naher Osten;polizei;33.014.652;;
Außenpolitik: Naher Osten;weltsicherheitsrat;32.978.383;;
Außenpolitik: Naher Osten;rebell;29.902.353;;
Außenpolitik: Naher Osten;afghanistan;28.764.758;;
Außenpolitik: Naher Osten;krisenregion;27.820.077;;
Außenpolitik: Naher Osten;weltgemeinschaft;26.049.192;;
Außenpolitik: Naher Osten;tornados;25.406.549;;
Außenpolitik: Naher Osten;kunduz;25.382.171;;
Außenpolitik: Naher Osten;entwaffn;24.508.734;;
Außenpolitik: Naher Osten;kriegsfuhr;23.814.240;;
Außenpolitik: Naher Osten;zentralregier;23.235.889;;
Außenpolitik: Naher Osten;strategiewechsel;23.200.250;;
Außenpolitik: Naher Osten;waffenruh;22.537.715;;
Außenpolitik: Naher Osten;militareinsatz;21.763.372;;
Außenpolitik: Naher Osten;menschenrechtsverletz;20.635.011;;
Außenpolitik: Naher Osten;korruption;20.198.281;;
Außenpolitik: Naher Osten;friedensverhandl;18.524.147;;
Außenpolitik: Naher Osten;versohnungsprozess;18.000.711;;
Außenpolitik: Naher Osten;parlamentswahl;17.951.550;;
Außenpolitik: Naher Osten;friedenseinsatz;17.839.875;;
Außenpolitik: Naher Osten;fluchtlingslag;17.636.170;;
Außenpolitik: Naher Osten;polizeiausbild;16.800.250;;
Außenpolitik: Naher Osten;bombardier;16.615.310;;
Außenpolitik: Naher Osten;kriegsverbrech;16.305.644;;
Außenpolitik: Naher Osten;rebellengrupp;16.100.250;;
Außenpolitik: Naher Osten;waffenembargo;16.022.247;;
Außenpolitik: Naher Osten;drogenanbau;15.799.346;;
Außenpolitik: Naher Osten;polizeimission;15.200.250;;
Außenpolitik: Naher Osten;flugverbotszon;14.600.250;;
Außenpolitik: Naher Osten;hindukusch;14.599.384;;
Außenpolitik: Naher Osten;warlord;14.400.250;;
Außenpolitik: Naher Osten;kampfeinsatz;14.269.986;;
Außenpolitik: Naher Osten;sicherheitsverantwort;14.200.250;;
Außenpolitik: Naher Osten;friedensvertrag;13.700.059;;
Außenpolitik: Naher Osten;strafgerichtshof;13.648.103;;
Außenpolitik: Naher Osten;entwicklungshelf;13.608.604;;
Außenpolitik: Naher Osten;madch;13.556.660;;
Außenpolitik: Naher Osten;diplomati;13.448.375;;
Außenpolitik: Naher Osten;konfliktregion;12.941.787;;
Außenpolitik: Naher Osten;monuc;12.900.250;;
Außenpolitik: Naher Osten;verhandlungst;11.989.676;;
Außenpolitik: Naher Osten;regierungsfuhr;11.982.982;;
Außenpolitik: Naher Osten;friedensschluss;11.713.944;;
Außenpolitik: Naher Osten;kampftrupp;11.556.587;;
Außenpolitik: Naher Osten;schutztrupp;11.541.227;;
Außenpolitik: Naher Osten;prasidentschaftswahl;11.494.444;;
Außenpolitik: Naher Osten;massak;11.431.686;;
Außenpolitik: Naher Osten;militaraktion;11.390.195;;
Außenpolitik: Naher Osten;krisengebiet;11.301.107;;
Außenpolitik: Naher Osten;diplomat;10.963.321;;
Außenpolitik: Naher Osten;peacekeeping;10.700.250;;
Außenpolitik: Naher Osten;eingreiftrupp;10.273.142;;
Außenpolitik: Naher Osten;friedensgesprach;10.200.250;;
Außenpolitik: Naher Osten;afghaninn;9.900.250;;
Außenpolitik: Naher Osten;massenvergewalt;9.826.045;;
Außenpolitik: Naher Osten;aggression;9.782.893;;
Außenpolitik: Naher Osten;demobilisier;9.689.785;;
Außenpolitik: Naher Osten;polizeiaufbau;9.600.250;;
Außenpolitik: Naher Osten;eskalation;9.577.400;;
Außenpolitik: Naher Osten;support;9.385.456;;
Außenpolitik: Naher Osten;sonderbeauftragt;9.228.908;;
Außenpolitik: Naher Osten;camps;9.200.250;;
Außenpolitik: Naher Osten;nichtregierungsorganisation;8.910.628;;
Außenpolitik: Naher Osten;regierungstrupp;8.800.250;;
Außenpolitik: Naher Osten;abzugsperspektiv;8.700.250;;
Außenpolitik: Naher Osten;aufbauhelf;8.628.783;;
Außenpolitik: Naher Osten;kriegseinsatz;8.314.617;;
Außenpolitik: Naher Osten;ostkongo;8.300.250;;
Außenpolitik: Naher Osten;polizistinn;8.251.632;;
Außenpolitik: Ost-West Konflikt;entspann;491.928.034;;
Außenpolitik: Ost-West Konflikt;entspannungspolit;258.700.250;;
Außenpolitik: Ost-West Konflikt;ostpolit;201.100.250;;
Außenpolitik: Ost-West Konflikt;auswart;185.162.357;;
Außenpolitik: Ost-West Konflikt;schlussakt;124.655.553;;
Außenpolitik: Ost-West Konflikt;friedenspolit;110.095.440;;
Außenpolitik: Ost-West Konflikt;grundvertrag;85.400.250;;
Außenpolitik: Ost-West Konflikt;isolier;84.112.657;;
Außenpolitik: Ost-West Konflikt;viermachteabkomm;69.491.496;;
Außenpolitik: Ost-West Konflikt;ostvertrag;64.500.250;;
Außenpolitik: Ost-West Konflikt;formeln;61.829.780;;
Außenpolitik: Ost-West Konflikt;weltmacht;56.118.503;;
Außenpolitik: Ost-West Konflikt;korb;53.802.852;;
Außenpolitik: Ost-West Konflikt;ostblockstaat;52.295.571;;
Außenpolitik: Ost-West Konflikt;friedenssicher;44.423.296;;
Außenpolitik: Ost-West Konflikt;einmarsch;42.124.215;;
Außenpolitik: Ost-West Konflikt;weizsack;42.042.114;;
Außenpolitik: Ost-West Konflikt;koexistenz;40.503.909;;
Außenpolitik: Ost-West Konflikt;teilnehmerstaat;38.761.820;;
Außenpolitik: Ost-West Konflikt;grossmacht;32.193.467;;
Außenpolitik: Ost-West Konflikt;friedensordn;26.150.936;;
Außenpolitik: Ost-West Konflikt;staatschef;25.413.267;;
Außenpolitik: Ost-West Konflikt;volksrepubl;23.457.599;;
Außenpolitik: Ost-West Konflikt;bundnispartn;21.683.167;;
Außenpolitik: Ost-West Konflikt;weltpolit;21.627.100;;
Außenpolitik: Ost-West Konflikt;entspannungsprozess;21.300.250;;
Außenpolitik: Ost-West Konflikt;supermacht;20.358.060;;
Außenpolitik: Ost-West Konflikt;sowjet;20.317.369;;
Außenpolitik: Ost-West Konflikt;unterhandl;18.203.625;;
Außenpolitik: Ost-West Konflikt;freiheitskampf;17.565.570;;
Außenpolitik: Ost-West Konflikt;gesellschaftssystem;17.396.640;;
Außenpolitik: Ost-West Konflikt;mbfr;16.946.399;;
Außenpolitik: Ost-West Konflikt;trennungslini;16.757.325;;
Außenpolitik: Ost-West Konflikt;schlussdokument;16.635.549;;
Außenpolitik: Ost-West Konflikt;gewaltverzicht;15.878.683;;
Außenpolitik: Ost-West Konflikt;feindsel;15.210.241;;
Außenpolitik: Ost-West Konflikt;volksaufstand;15.051.250;;
Außenpolitik: Ost-West Konflikt;vertragspolit;14.868.194;;
Außenpolitik: Ost-West Konflikt;einmisch;14.766.439;;
Außenpolitik: Ost-West Konflikt;doktrin;14.744.257;;
Außenpolitik: Ost-West Konflikt;grenzlini;14.248.501;;
Außenpolitik: Ost-West Konflikt;rustung;13.689.476;;
Außenpolitik: Ost-West Konflikt;gipfelkonferenz;13.682.730;;
Außenpolitik: Ost-West Konflikt;nachbarvolk;13.288.345;;
Außenpolitik: Ost-West Konflikt;aggression;13.246.267;;
Außenpolitik: Ost-West Konflikt;salt;12.977.318;;
Außenpolitik: Ost-West Konflikt;fuhrungsmacht;12.977.280;;
Außenpolitik: Ost-West Konflikt;selbstbehaupt;12.592.638;;
Außenpolitik: Ost-West Konflikt;interdependenz;12.376.352;;
Außenpolitik: Ost-West Konflikt;staatsmann;12.320.903;;
Außenpolitik: Ost-West Konflikt;blockfreiheit;12.300.478;;
Außenpolitik: Ost-West Konflikt;mauerbau;11.957.383;;
Außenpolitik: Ost-West Konflikt;formelkompromiss;11.814.335;;
Außenpolitik: Ost-West Konflikt;westintegration;11.589.281;;
Außenpolitik: Ost-West Konflikt;burgerrechtsbeweg;11.403.441;;
Außenpolitik: Ost-West Konflikt;panz;11.243.923;;
Außenpolitik: Ost-West Konflikt;verkrampf;11.027.008;;
Außenpolitik: Ost-West Konflikt;einflusssphar;10.975.411;;
Außenpolitik: Ost-West Konflikt;kurzdebatt;10.800.250;;
Außenpolitik: Ost-West Konflikt;folgetreff;10.613.552;;
Außenpolitik: Ost-West Konflikt;machtbereich;10.300.048;;
Außenpolitik: Ost-West Konflikt;ksze;9.700.250;;
Außenpolitik: Ost-West Konflikt;sicherheitskonferenz;9.492.401;;
Außenpolitik: Ost-West Konflikt;atlant;9.476.998;;
Außenpolitik: Ost-West Konflikt;perestroika;9.456.332;;
Außenpolitik: Ost-West Konflikt;spannungsursach;9.237.398;;
Außenpolitik: Ost-West Konflikt;konferenzergebnis;9.000.250;;
Außenpolitik: Ost-West Konflikt;verdacht;8.856.250;;
Außenpolitik: Ost-West Konflikt;gesprachsfad;8.836.507;;
Außenpolitik: Ost-West Konflikt;leisetreterei;8.696.501;;
Außenpolitik: Ost-West Konflikt;vertief;8.664.845;;
Außenpolitik: Ost-West Konflikt;adenau;8.478.126;;
Außenpolitik: Ost-West Konflikt;nachgieb;8.250.908;;
Außenpolitik: Ost-West Konflikt;verteidigungsbundnis;8.190.397;;
Außenpolitik: Ost-West Konflikt;gewaltanwend;8.145.855;;
Außenpolitik: Ost-West Konflikt;realist;8.059.342;;
Außenpolitik: Ost-West Konflikt;politburo;7.977.184;;
Außenpolitik: Ost-West Konflikt;rechthaberei;7.893.714;;
Außenpolitik: Ost-West Konflikt;blockfrei;7.709.600;;
Außenpolitik: Ost-West Konflikt;charta;7.609.273;;
Außenpolitik: Ost-West Konflikt;machtpolit;7.343.740;;
Außenpolitik: Ost-West Konflikt;rustungsbegrenz;7.158.593;;
Außenpolitik: Ost-West Konflikt;debattenrund;7.131.527;;
Außenpolitik: Ost-West Konflikt;hinwend;6.922.306;;
Außenpolitik: Ost-West Konflikt;freiheitswill;6.683.391;;
Außenpolitik: Ost-West Konflikt;krisenherd;6.619.208;;
Außenpolitik: Ost-West Konflikt;vitalitat;6.577.510;;
Außenpolitik: Ost-West Konflikt;verteidigungsbereitschaft;6.554.918;;
Außenpolitik: Ost-West Konflikt;grundauffass;6.383.196;;
Außenpolitik: Ost-West Konflikt;okkupation;6.372.931;;
Außenpolitik: Ost-West Konflikt;wiedergewinn;6.330.863;;
Außenpolitik: Ost-West Konflikt;unverletz;6.315.108;;
Außenpolitik: Ost-West Konflikt;gesellschaftssyst;6.205.348;;
Außenpolitik: Ost-West Konflikt;sperranlag;6.113.474;;
Außenpolitik: Ost-West Konflikt;abgrenzungspolit;6.100.250;;
Außenpolitik: Ost-West Konflikt;alleinvertretungsanspruch;6.087.292;;
Außenpolitik: Ost-West Konflikt;selbstvertrau;6.042.542;;
Außenpolitik: Ost-West Konflikt;kommunismus;5.919.723;;
Außenpolitik: Ost-West Konflikt;anziehungskraft;5.826.780;;
Außenpolitik: Ost-West Konflikt;fehlschlag;5.814.790;;
Öffentliche Verwaltung: Föderalismus;gemeind;330.430.914;;
Öffentliche Verwaltung: Föderalismus;gewerbesteu;29.479.444;;
Öffentliche Verwaltung: Föderalismus;foderalismus;26.760.523;;
Öffentliche Verwaltung: Föderalismus;finanzausgleich;25.760.075;;
Öffentliche Verwaltung: Föderalismus;ruhrgebiet;21.576.884;;
Öffentliche Verwaltung: Föderalismus;finanzreform;13.978.386;;
Öffentliche Verwaltung: Föderalismus;volkskamm;13.070.075;;
Öffentliche Verwaltung: Föderalismus;finanzausstatt;10.097.309;;
Öffentliche Verwaltung: Föderalismus;finanzkraft;9.700.075;;
Öffentliche Verwaltung: Föderalismus;gebietskorperschaft;9.491.094;;
Öffentliche Verwaltung: Föderalismus;ansiedl;9.005.762;;
Öffentliche Verwaltung: Föderalismus;landerfinanzausgleich;8.590.075;;
Öffentliche Verwaltung: Föderalismus;gemeindefinanzreform;7.490.075;;
Öffentliche Verwaltung: Föderalismus;minderjahr;7.401.881;;
Öffentliche Verwaltung: Föderalismus;finanzverfass;7.324.512;;
Öffentliche Verwaltung: Föderalismus;gemeindefinanz;6.060.075;;
Öffentliche Verwaltung: Föderalismus;ruhr;5.914.563;;
Öffentliche Verwaltung: Föderalismus;gemeindeverband;5.850.075;;
Öffentliche Verwaltung: Föderalismus;revi;5.661.980;;
Öffentliche Verwaltung: Föderalismus;finanzsituation;5.494.339;;
Öffentliche Verwaltung: Föderalismus;sozialunion;5.180.075;;
Öffentliche Verwaltung: Föderalismus;zentralismus;4.850.075;;
Öffentliche Verwaltung: Föderalismus;stadtetag;4.696.063;;
Öffentliche Verwaltung: Föderalismus;gewerbesteuerumlag;4.509.627;;
Öffentliche Verwaltung: Föderalismus;landerparlament;4.354.292;;
Öffentliche Verwaltung: Föderalismus;landeshaushalt;4.350.103;;
Öffentliche Verwaltung: Föderalismus;strukturkris;4.110.700;;
Öffentliche Verwaltung: Föderalismus;steuereinnahm;4.067.278;;
Öffentliche Verwaltung: Föderalismus;mitteldeutschland;3.915.752;;
Öffentliche Verwaltung: Föderalismus;kalend;3.910.075;;
Öffentliche Verwaltung: Föderalismus;umsatzsteu;3.617.204;;
Öffentliche Verwaltung: Föderalismus;lausitz;3.310.075;;
Öffentliche Verwaltung: Föderalismus;finanzbezieh;3.260.725;;
Öffentliche Verwaltung: Föderalismus;steuerkraft;3.150.399;;
Öffentliche Verwaltung: Föderalismus;einkommensteu;3.106.264;;
Öffentliche Verwaltung: Föderalismus;bundeserganzungszuweis;3.100.075;;
Öffentliche Verwaltung: Föderalismus;finanznot;3.086.241;;
Öffentliche Verwaltung: Föderalismus;kommunalfinanz;3.070.075;;
Öffentliche Verwaltung: Föderalismus;hebesatz;3.066.383;;
Öffentliche Verwaltung: Föderalismus;foderalist;3.040.075;;
Öffentliche Verwaltung: Föderalismus;flachenland;3.029.683;;
Öffentliche Verwaltung: Föderalismus;lohnsummensteu;3.019.247;;
Öffentliche Verwaltung: Föderalismus;finanzmass;2.847.166;;
Öffentliche Verwaltung: Föderalismus;hald;2.668.676;;
Öffentliche Verwaltung: Föderalismus;staatsform;2.615.349;;
Öffentliche Verwaltung: Föderalismus;strukturprogramm;2.604.781;;
Öffentliche Verwaltung: Föderalismus;neuverteil;2.596.277;;
Öffentliche Verwaltung: Föderalismus;auftragnehm;2.487.187;;
Öffentliche Verwaltung: Föderalismus;burgerbeweg;2.440.075;;
Öffentliche Verwaltung: Föderalismus;erganzungszuweis;2.437.913;;
Öffentliche Verwaltung: Föderalismus;zurucknahm;2.336.468;;
Öffentliche Verwaltung: Föderalismus;pfarr;2.332.426;;
Öffentliche Verwaltung: Föderalismus;steueraufkomm;2.328.966;;
Öffentliche Verwaltung: Föderalismus;zerriss;2.320.062;;
Öffentliche Verwaltung: Föderalismus;gewerbesteuereinnahm;2.265.412;;
Öffentliche Verwaltung: Föderalismus;kumpel;2.242.431;;
Öffentliche Verwaltung: Föderalismus;finanzausgleichsgesetz;2.169.812;;
Öffentliche Verwaltung: Föderalismus;interessenquot;2.081.418;;
Öffentliche Verwaltung: Föderalismus;magistrat;2.009.979;;
Öffentliche Verwaltung: Föderalismus;missling;1.960.075;;
Öffentliche Verwaltung: Föderalismus;finanzverfassungsreform;1.954.966;;
Öffentliche Verwaltung: Föderalismus;staatsaufbau;1.923.888;;
Öffentliche Verwaltung: Föderalismus;kommunalpolit;1.888.874;;
Öffentliche Verwaltung: Föderalismus;landeranteil;1.883.348;;
Öffentliche Verwaltung: Föderalismus;gewerbeertragsteu;1.878.425;;
Öffentliche Verwaltung: Föderalismus;kassenkredit;1.871.466;;
Öffentliche Verwaltung: Föderalismus;hinzurechn;1.863.263;;
Öffentliche Verwaltung: Föderalismus;gewerbesteueraufkomm;1.860.075;;
Öffentliche Verwaltung: Föderalismus;sabotag;1.833.710;;
Öffentliche Verwaltung: Föderalismus;sonderlast;1.785.116;;
Öffentliche Verwaltung: Föderalismus;verfahrensregel;1.754.990;;
Öffentliche Verwaltung: Föderalismus;finanzzuweis;1.699.092;;
Öffentliche Verwaltung: Föderalismus;umsatzsteueranteil;1.623.806;;
Öffentliche Verwaltung: Föderalismus;beizeit;1.615.432;;
Öffentliche Verwaltung: Föderalismus;aktionsgemeinschaft;1.612.503;;
Öffentliche Verwaltung: Föderalismus;tagebau;1.572.106;;
Öffentliche Verwaltung: Föderalismus;kontingentier;1.558.430;;
Öffentliche Verwaltung: Föderalismus;investitionskraft;1.552.728;;
Öffentliche Verwaltung: Föderalismus;bruder;1.537.769;;
Öffentliche Verwaltung: Föderalismus;steuerverbund;1.500.075;;
Öffentliche Verwaltung: Föderalismus;steuerquell;1.461.248;;
Öffentliche Verwaltung: Föderalismus;bundesausbaugebiet;1.428.399;;
Öffentliche Verwaltung: Föderalismus;haushaltsnotlag;1.412.522;;
Öffentliche Verwaltung: Föderalismus;offenlass;1.406.598;;
Öffentliche Verwaltung: Föderalismus;zentralstaat;1.402.718;;
Öffentliche Verwaltung: Föderalismus;landgemeind;1.368.075;;
Öffentliche Verwaltung: Föderalismus;hebesatzrecht;1.348.956;;
Öffentliche Verwaltung: Föderalismus;gemeindeanteil;1.290.075;;
Öffentliche Verwaltung: Föderalismus;finanzautonomi;1.289.759;;
Öffentliche Verwaltung: Föderalismus;eigenmitteln;1.264.315;;
Öffentliche Verwaltung: Föderalismus;einnahmesituation;1.255.909;;
Öffentliche Verwaltung: Föderalismus;ausstellungsvergut;1.240.075;;
Öffentliche Verwaltung: Föderalismus;neuansiedl;1.228.083;;
Öffentliche Verwaltung: Föderalismus;parlamentssitz;1.220.075;;
Öffentliche Verwaltung: Föderalismus;absatzmog;1.209.267;;
Öffentliche Verwaltung: Föderalismus;korperschaftsteu;1.199.209;;
Öffentliche Verwaltung: Föderalismus;gemeindehaushalt;1.190.506;;
Öffentliche Verwaltung: Föderalismus;steuerverteil;1.185.926;;
Öffentliche Verwaltung: Föderalismus;schulspeis;1.180.075;;
Öffentliche Verwaltung: Föderalismus;anwort;1.176.653;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;beamt;209.810.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;zulag;15.013.316;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;ruhestand;12.526.461;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;beamtenrecht;12.351.345;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;pension;10.820.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;beamtinn;9.550.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;feiertag;8.922.070;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;personalpolit;8.243.321;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;besoldungsgrupp;7.680.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;dienstrecht;7.035.243;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;berufsbeamtentum;6.680.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;versorgungsbezug;6.580.277;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;beamtenschaft;6.580.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;laufbahn;6.390.796;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;weihnachtsgeld;6.287.372;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;haushaltsstrukturgesetz;5.959.361;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;fursorgepflicht;5.500.249;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;arbeitseinkomm;5.131.897;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;versorgungsempfang;4.930.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;beamtengesetz;4.780.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;bundesbeamtengesetz;4.780.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;beamtenverhaltnis;4.670.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;bundesbeamt;4.640.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;ernenn;4.379.354;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;pensionar;4.250.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;abgeltungsteu;4.244.098;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;dienstherr;4.243.847;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;besoldungsrecht;4.134.359;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;versetz;4.125.709;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;beamtenbesold;4.070.075;;
Öffentliche Verwaltun: Soziale Leistungen für Angestellte im öffentlichen Dienst;hartefallregel;4.056.937;;
